,review_id,user_id,business_id,stars,useful,funny,cool,text,date,AFINN score,Review Length (words),AFINN score (abs),Normalised AFINN score,Normalised (abs),SQRT Normailzed,SQRT Normalised (abs)
4181545,N58bFHURPx1fFv6SxQ4Prg,StGTJck2gvV_gaxHnW3vyA,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Although I am a historical fanatic when it comes to food and big believer in standing up to the test of time in the restaurant business, this place may just be in business for the novelty of it all.

It's buffet-like service, you order at a register and then take a seat. As you order you can see all of the food, well, most of the food sitting out in food warming basins. I had File Gumbo, a 2/3 Original Po Boy and a side of fries. The fries came out cold, soup was room temp, maybe a bit more, and the Po Boy had a few slices of meat on a large, cold roll. 

I hate to bash an iconic New Orleans haunt but it just wasn't much to write home about. Skip the long line and hit K Paul's while you're in town.",2014-01-17 17:58:07,-1.0,707,1.0,-0.006944444444444444,0.006944444444444444,-0.03760887072223008,0.03760887072223008
4181686,45sr1WexvTuQ_P0G_tnTNg,fA0VUNpp1reghsYa5W3FVw,iSRTaT9WngzB8JJ2YKJUig,2.0,4,0,1,"Not impressed .. long line food ok but pricey. 
Looks like a soup kitchen and the taste was
Moderate",2018-06-19 08:50:35,5.0,100,5.0,0.2777777777777778,0.2777777777777778,0.5,0.5
4181721,2bi9QGs8ykMOaseCN-c77A,HIAU0RTaRUwJEoJUJ3rAIw,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"I was disappointed. We went to Mother's for breakfast on a recent stay in New Orleans. I had the debris and grits with some scrambled eggs and a biscuit. The bis cut was good, the grits fine, the eggs a bit watery but the debris was unexciting. For those that are not familiar with the term debris is supposed to be the crispy chunks of roast beef that fall off of the roast beef and into the pan gravy. On a commercial scale it would be the equivalent of pulled crispy skinned roast beef in gravy. As served it was tired chunked beef in watery gravy. I get the idea but if you have to cook it for hundreds there has to be a better way. 

Similarly the black ham seemed to have suffered a bit long on the steam table. Lots of great things in concept here but the execution was either disinterested or lacking.",2011-02-13 19:21:17,3.0,809,3.0,0.019230769230769232,0.019230769230769232,0.1054743830901945,0.1054743830901945
4181905,PlB3BZQLwn6lCvkjZ-HU9g,2yeek4SYT3C9sENbQNwWuA,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,I think the food is very good here. I've been here three times and have enjoyed food every time. Red beans with smoked sausage is very good. Portions are good.,2013-10-24 02:25:16,11.0,159,11.0,0.36666666666666664,0.36666666666666664,0.8723567442899586,0.8723567442899586
4182057,ABlpn4be68pQ6ujy01YQZg,yDmqBu2uGw08ydTtkDp1Gg,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Ferdi's Special was outstanding ---roast beef and ham, brought together with marvelous cabbage, and mayo on a terriific French roll and a tad wet with the gravy. Marvelous creation. Go for the 2/3 sandwich since thats enough and it's $9.75

I ordered the Mae Filet Gumbo and it was very delicious with rice on top. Kinda didn't need the slice of French bread though.

The potato salad satisfied as well, though a tad too mustardy. Still I liked that it wasn't wet or that the potatoes werent left whole.

To top off this feast I went ahead and tried the bread pudding which was served with a vanilla-like sauce. I would have liked a bit more crunchier or chewy texture, but what can I say --this was a terrific and traditional pudding that tasted like it was made fresh just moments ago. Nice to know this place can recycle the French rolls or bread they use for their sandwiches.

Only thing I will complain about it, besides the kinda high prices, are the kitchen workers who lean against the walls near the far end of the table area. It just feels a little cramped and it feels like these guys are just hanging around making comments abour the boozy tourists that come in after some benders on Bourbon Street.",2011-03-21 03:34:46,36.0,1212,36.0,0.16744186046511628,0.16744186046511628,1.034072981318567,1.034072981318567
4182115,cTbbRgd32VzV21BeuJgYeg,u9mcKKJ_0TBY94gxq_KUsA,iSRTaT9WngzB8JJ2YKJUig,2.0,2,0,0,"This was our first stop on a recent trip to New Orleans and to be honest, it was a bit of a disappointment. The line can be kind of long, but it goes pretty quickly. One person was manning the drink station and yelled down the line to ask each person for their order. I got the Ferdi Special, a po' boy with baked ham, roast beef, debris (roast beef scraps from the bottom of the pan that's soaked in gravy) served dressed - with mayo, mustard, pickles, etc. The bf got the fried chicken, which takes 20 minutes to prepare.

The food came out all at once, so maybe my sandwich just sat there until they could bring it out with the chicken? The meat in the sandwich wasn't even warm and the world's supposedly best baked ham was, in my opinion, pretty subpar. They do, however, pile up the ham and roast beef, so the sandwich is filling. The fried chicken was pretty good, although N said it wasn't salty enough. Servers weren't too friendly either. I would not recommend this place - many other places worth trying in New Orleans!",2012-10-08 23:20:44,15.0,1030,15.0,0.078125,0.078125,0.46738271463731684,0.46738271463731684
4182438,Fnm9TTSQM52IIPBUZYAvBA,EG1L0WPN0ZiDNvuZzrbjNw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,1,0,The food was incredible.... Fell in love with spicy vinegar... Even brought some home... Line seemed long when we got there (told hour wait)... Was only 15-20 min.. Worth the wait.... Great ambiance... Great bloody Mary's....,2013-03-18 20:23:43,8.0,225,8.0,0.2222222222222222,0.2222222222222222,0.5333333333333333,0.5333333333333333
4182455,HwlnVpSqaf8X9h8aEVBtNw,qJ2-3AEMEbQxpwg3wjY_Sg,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Mother's is a down home comfort food kind of experience. The Ferdi was overhyped and the service was mediocre, but if you are looking for an easy lunch, this isn't a bad option. We went during off hours (late in the afternoon) and there was no line-- I wouldn't recommend it if the line is out the door.",2013-12-29 15:54:51,1.0,303,1.0,0.017241379310344827,0.017241379310344827,0.0574484989621426,0.0574484989621426
4182607,1J9cCEYxsHXozb9LwxAwxA,gwndNAvsw0aCGAOgBmPvlA,iSRTaT9WngzB8JJ2YKJUig,1.0,3,1,1,"I can not understand the excitment or nostalgia over this place. Its gross, the service is terrible and the I have nothing nice to say about Mothers. It should be avoided at all costs. Its a terrible represntation of New Orleans cuisine and a dump, yet it is consistently busy with a line down the block. Tourists would be better off trying anything else. Literally anything else.",2014-06-11 17:06:41,-6.0,380,6.0,-0.08955223880597014,0.08955223880597014,-0.30779350562554625,0.30779350562554625
4182651,zxqihXNkxdAEQvXeqUlewQ,x7rtl5JXTQ8Z-Ds7EWZXAQ,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Maybe back in the day, this joint was was hot...now, it's more of a historical landmark.  

It's more interesting to come here and look at the plethora of celebrities that have strolled through this place.   It's great to visit but save the room in your tummy for all the other great places to eat in NOLA.",2007-12-10 23:44:25,12.0,306,12.0,0.2033898305084746,0.2033898305084746,0.6859943405700354,0.6859943405700354
4182661,oNMJUrVT-fqXTXhYic1ozQ,OkaiD_Z-_fZUO5N0zHgOtw,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,We went for the bread pudding which was alright but the Uber driver mentioned the fried chicken...so we tried it.  INCREDIBLE!  Super crispy skin and ultra juicy meat.  Couldn't eat it all because we already had dinner but really wish we could have,2017-06-06 22:32:21,4.0,248,4.0,0.08695652173913043,0.08695652173913043,0.254000254000381,0.254000254000381
4182740,cPITAWedUjOFELaD123cZw,zcAOqKkyzB_r6hk2n2pEvg,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Once you get passed the long line. Which was only about 30 minutes of so. I ordered the shrimp Po Boy and it was great. I couldn't even finish the whole thing. They give you so much food. You will also have to try the pudding bread, it has a rum glaze on top that is to die for! Great food, great staff of people who make sure you have everything you need.",2017-08-16 18:38:55,8.0,356,8.0,0.1095890410958904,0.1095890410958904,0.423999152002544,0.423999152002544
4182762,z3wD4RW7UKFOv2jodtnVlQ,BwY8JS_ahoVHL6_vpv61uw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,Great crawfish étouffée. Delicious bread pudding. Great service from Shelton. Very enjoyable evening.,2014-10-27 02:25:56,11.0,101,11.0,0.8461538461538461,0.8461538461538461,1.0945409092309881,1.0945409092309881
4182805,m8d1HYOCF8WCfO3AuwiJSw,D-fwm-xzRwNqCLO_V_mLlA,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"My husband and I went here for lunch on our trip to New Orleans on 1/2/2012. I was told by three people to try this place. Lets just say that I was not impressed. Of course it's a big tourist stop and we had to wait in a line outside to order. Once we did get inside it was crowded and rushed. You order first, take your ticket to your seat and a waiter will come get your ticket and get your food. While the waitress we had was really nice and friendly, I did not like my food. I order the Famous Ferdi Special and it was not special. After standing inline waiting to order, I was scanning the room and looking at everyone elses food to see what looked good. A lot of people had this sandwich, so I was sure it would be good. I was disappointed. My sandwich was cold and the entire bottom half was soggy. I understand the sandwich has a lot of juice, but I looked around and only mine was soggy. I think it has been sitting awhile. It did not taste good. I ended up eating the top portion of the bread only and had that as my sandwich, I just the top as my bottom (they cut the sandwich in half, so I used the top from the other half as my bottom and ended up only eating half the sandwich). The flavor wasn't even that good. I hated every minute of it. But I at least tried it. 
My husband order the shrimp poboy and he really enjoyed his. It was hot and tasted good when I had a bite. If you order a sandwich here, doesn't seem like you can go wrong with the shrimp  poboy.",2012-01-03 19:34:03,29.0,1476,29.0,0.09698996655518395,0.09698996655518395,0.7548398491282626,0.7548398491282626
4182963,KfPqHqLHhcma1oWJGyLQtA,nlWzLw7I8wehYoKhF5Yrag,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,I'm not an Po Boy expert but I know what good food tastes like and this was just okay. I ordered the Famous Ferdi and it wasn't that great.,2015-06-08 17:16:12,10.0,139,10.0,0.3448275862068966,0.3448275862068966,0.848188929679971,0.848188929679971
4183007,25LYAA6wcB1NsEycxVL70g,4YhYCeoszLngNpkj6UTzhQ,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"We came here on the recommendation of a taxi driver. He basically told me he comes here for breakfast, lunch and dinner. So I figured, it's gotta be good if the locals go, right?

I realized when I got there that this was the place that was featured in Man v. Food a while back. It was also Mardi Gras that day. Accordingly, there were a lot of tourists, so the line was ridiculously long. However it moved fast, and we only waited for like 30 minutes.

There were two of us, but we ordered (possibly) half the menu:

Crawfish etouffee, shrimp creole, fried chicken, red beans and rice, turnip greens, and the ferdi special. 

(Don't judge.)

My favorite thing was the chicken. The fried chicken takes 25 minutes for it to come out (and they warn you, right there on the menu) but it was delicious and worth the wait! The crust was so light and not as greasy as you'd think (I hate it when you bite into fried chicken, and instead of getting a mouthful of juicy chicken, you get a mouthful of hot oil. SICK). And it was seasoned perfectly. LOVED it.

The other remarkable thing was that the service was really nice and everyone was super cheerful, and seemed happy to be there (even though they were working on a NOLA holiday and there was a line 300 miles long out the door). I loved that when we pointed out that they accidentally brought us seafood gumbo instead of the shrimp creole that we ordered, there was no attitude, no argument, just a simple ""sorry about that!"" a smile, and they just brought the correct order, no questions asked. It was refreshing.

The other food we ordered was good enough, but not particularly remarkable.

Overall, the visit was pleasant, although I'm not sure if I'd come back on my next trip out to NOLA though. Maybe if there wasn't such a crazy line, I may be inclined to stop by again.",2011-04-23 05:48:22,28.0,1825,28.0,0.0851063829787234,0.0851063829787234,0.6554304242983312,0.6554304242983312
4183069,ZmKGESsaBSL488Or2hCMtg,3vj3deSE68olIzJoR2nxIA,iSRTaT9WngzB8JJ2YKJUig,1.0,0,0,0,"Used to be good for for little cost. Now mass production, rushed service, annoyed cashiers, slow service for fast food.",2013-01-28 02:03:44,1.0,119,1.0,0.05,0.05,0.09166984970282113,0.09166984970282113
4183249,uQCKG7kDkHjuPEo6GIRscA,Vm46IO-Q7gBFyr-KhNW31Q,iSRTaT9WngzB8JJ2YKJUig,5.0,1,2,0,"Oh my god!!!!! 
Spend a weekend in New Orleans, and on the last day I was really wanting to leave knowing I had good Cajun food. 
We were recommended to Mothers, we all loved it!!!! 
The atmosphere was so comfortable, and the food was amazing!!!!! 
Our waiter was so nice, Mr. Anthony! Made sure we had everything needed. 

I will defiantly visit them again!",2016-10-26 20:01:51,17.0,358,17.0,0.265625,0.265625,0.8984779183888729,0.8984779183888729
4183315,IzvuvqWD0qk1xFW63V9jlQ,gWStEXuOS9U1mTFBDB5ASA,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"I have to admit I have eaten here more than I usually would because it's right next to my hotel, but the food is delish anyway. So far I have had the jambalaya, the shrimp po'boy, the fries, greens, potato salad, sweet potato pie, and oh my god the breakfast biscuit with meat.

The bread on the po'boy is nice and fresh and crusty. The fries are hand cut and skinny. The greens have huge chunks of pork in them. The fried chicken takes 25 minutes but like my grandma used to make so worth the wait. Potato salad is mayo based and very good, nice flavor of dill. The jambalaya was good and had a nice level of spice.

Oh yeah, they make their own blue cheese dressing. Yum.

Just beware - when you show up you stand in line, order at the register, and THEN take a seat.",2011-04-22 01:15:10,23.0,769,23.0,0.1564625850340136,0.1564625850340136,0.8294012128708117,0.8294012128708117
4183336,tTFBOpDQ2UY8vZWD3MMKoA,rseodX-N9q1vQVUO3b3Ytw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"One of the best po boys I've ever had. Impossible to eat without getting a little messy, which didn't matter because it was just so good. They also have red cream soda, which isn't something you see around too often these days. Great, friendly service, too. Worth the long wait in line, and will definitely be coming back next time I'm in town.",2016-05-19 03:55:38,14.0,344,14.0,0.2222222222222222,0.2222222222222222,0.7548294124240689,0.7548294124240689
